date,open,high,low,close,adj_close,volume
2024-08-13,376.0,380.6000061035156,375.6000061035156,378.6000061035156,371.00115966796875,13590391
2024-08-14,378.6000061035156,379.3999938964844,369.3999938964844,373.79998779296875,366.2974853515625,18692686
2024-08-15,366.20001220703125,374.79998779296875,364.20001220703125,368.3999938964844,361.005859375,21443850
2024-08-16,372.0,375.20001220703125,368.79998779296875,372.6000061035156,365.12158203125,16414338
2024-08-19,377.6000061035156,377.6000061035156,371.20001220703125,372.6000061035156,365.12158203125,15210162
2024-08-20,372.79998779296875,373.79998779296875,369.0,370.3999938964844,362.9657287597656,11852608
2024-08-21,367.3999938964844,373.79998779296875,365.20001220703125,371.6000061035156,364.14166259765625,11647083
2024-08-22,374.79998779296875,377.79998779296875,371.20001220703125,377.79998779296875,370.2171936035156,16786859
2024-08-23,377.0,378.6000061035156,373.6000061035156,375.6000061035156,368.0613708496094,13055635
2024-08-26,378.0,384.79998779296875,377.6000061035156,382.0,374.3329162597656,16251125
2024-08-27,378.0,382.6000061035156,377.20001220703125,381.79998779296875,374.1369323730469,13675535
2024-08-28,383.0,383.0,372.3999938964844,374.20001220703125,366.6894836425781,14602521
2024-08-29,370.0,378.0,369.0,377.6000061035156,370.021240234375,12890430
2024-08-30,377.6000061035156,385.6000061035156,376.79998779296875,382.0,374.3329162597656,30873303
2024-09-02,380.0,383.20001220703125,376.3999938964844,377.79998779296875,370.2171936035156,13878671
2024-09-03,378.0,381.3999938964844,374.79998779296875,378.20001220703125,370.60919189453125,9814885
2024-09-04,374.20001220703125,376.6000061035156,371.20001220703125,372.79998779296875,365.31756591796875,13278870
2024-09-05,370.3999938964844,376.6000061035156,370.3999938964844,373.3999938964844,365.905517578125,9576319
2024-09-09,370.0,371.20001220703125,365.20001220703125,371.20001220703125,363.7496643066406,20078164
2024-09-10,369.20001220703125,370.6000061035156,366.0,368.6000061035156,361.2018737792969,12303441
2024-09-11,366.6000061035156,370.6000061035156,365.0,370.20001220703125,362.769775390625,12043623
2024-09-12,371.0,377.0,369.6000061035156,372.6000061035156,365.12158203125,13800366
2024-09-13,372.79998779296875,376.79998779296875,372.79998779296875,374.79998779296875,367.2774353027344,11013765
2024-09-16,372.6000061035156,377.79998779296875,370.3999938964844,377.79998779296875,370.2171936035156,7689238
2024-09-17,372.0,381.3999938964844,372.0,380.0,372.373046875,10147851
2024-09-19,379.6000061035156,389.79998779296875,376.6000061035156,388.79998779296875,380.9964294433594,25801963
2024-09-20,390.0,393.3999938964844,383.79998779296875,388.6000061035156,380.8004455566406,28407069
2024-09-23,388.0,392.0,385.20001220703125,387.6000061035156,379.8205261230469,15223032
2024-09-24,393.0,402.20001220703125,389.3999938964844,402.20001220703125,394.12750244140625,42919010
2024-09-25,418.0,418.0,401.3999938964844,405.3999938964844,397.26324462890625,40112126
2024-09-26,408.0,430.0,406.79998779296875,430.0,421.3695373535156,50254878
2024-09-27,443.20001220703125,444.79998779296875,432.6000061035156,437.79998779296875,429.012939453125,57154793
2024-09-30,449.6000061035156,457.3999938964844,434.20001220703125,444.6000061035156,435.6764831542969,75459468
2024-10-02,450.0,479.6000061035156,449.20001220703125,470.0,460.5666809082031,48766943
2024-10-03,471.0,476.6000061035156,453.20001220703125,466.20001220703125,456.84295654296875,31600782
2024-10-04,470.0,479.0,462.20001220703125,477.6000061035156,468.01416015625,24663665
2024-10-07,479.79998779296875,482.3999938964844,469.6000061035156,478.3999938964844,468.7980651855469,25334387
2024-10-08,472.0,476.79998779296875,438.6000061035156,438.6000061035156,429.7969055175781,70468024
2024-10-09,449.0,453.0,424.0,434.20001220703125,425.4852294921875,46372903
2024-10-10,438.0,448.6000061035156,436.3999938964844,438.79998779296875,429.99285888671875,33111230
2024-10-14,440.79998779296875,440.79998779296875,424.0,436.0,427.24908447265625,30316807
2024-10-15,433.79998779296875,433.79998779296875,412.6000061035156,417.0,408.63043212890625,33478410
2024-10-16,415.0,425.79998779296875,412.6000061035156,415.79998779296875,407.4544982910156,22490256
2024-10-17,418.0,426.79998779296875,410.0,412.6000061035156,404.3187561035156,16476899
2024-10-18,412.6000061035156,435.6000061035156,411.3999938964844,430.79998779296875,422.1534423828125,25963857
2024-10-21,430.6000061035156,431.3999938964844,419.20001220703125,421.0,412.5501708984375,16334100
2024-10-22,423.20001220703125,423.6000061035156,418.0,421.6000061035156,413.13812255859375,11027704
2024-10-23,423.0,432.20001220703125,416.6000061035156,428.20001220703125,419.60565185546875,14656951
2024-10-24,425.0,425.6000061035156,419.6000061035156,422.0,413.5300598144531,11202752
2024-10-25,427.6000061035156,427.6000061035156,418.6000061035156,421.0,412.5501708984375,11951879
2024-10-28,421.0,422.20001220703125,413.6000061035156,417.20001220703125,408.826416015625,15551935
2024-10-29,419.3999938964844,423.3999938964844,415.20001220703125,418.3999938964844,410.0023193359375,13797786
2024-10-30,413.6000061035156,418.0,410.6000061035156,411.0,402.7508544921875,17895482
2024-10-31,410.3999938964844,418.79998779296875,404.6000061035156,404.6000061035156,396.47930908203125,22753709
2024-11-01,406.0,422.3999938964844,406.0,419.20001220703125,410.7862854003906,21086569
2024-11-04,423.0,423.79998779296875,416.0,419.0,410.5903015136719,11706119
2024-11-05,415.20001220703125,427.79998779296875,415.20001220703125,427.79998779296875,419.2136535644531,15270863
2024-11-06,425.0,426.20001220703125,413.20001220703125,419.79998779296875,411.37420654296875,20755203
2024-11-07,417.0,429.6000061035156,414.3999938964844,428.3999938964844,419.8016052246094,19924018
2024-11-08,435.0,436.0,419.3999938964844,420.79998779296875,412.3541259765625,19389836
2024-11-11,412.0,415.6000061035156,409.3999938964844,413.20001220703125,404.90673828125,22857586
2024-11-12,409.3999938964844,413.79998779296875,403.0,403.79998779296875,395.6953430175781,27303282
2024-11-13,397.20001220703125,407.20001220703125,396.0,403.79998779296875,395.6953430175781,28307185
2024-11-14,401.6000061035156,415.0,397.79998779296875,403.3999938964844,395.30340576171875,34898922
2024-11-15,404.0,407.0,399.0,401.0,392.9515686035156,29061324
2024-11-18,405.20001220703125,413.3999938964844,401.6000061035156,404.20001220703125,396.0873718261719,20493537
2024-11-19,406.6000061035156,409.0,403.3999938964844,406.20001220703125,398.0472106933594,13879296
2024-11-20,408.20001220703125,413.79998779296875,406.20001220703125,410.79998779296875,402.55487060546875,15005135
2024-11-21,409.3999938964844,411.3999938964844,407.0,407.6000061035156,399.41912841796875,12501718
2024-11-22,408.79998779296875,412.3999938964844,399.6000061035156,400.6000061035156,392.5596008300781,16949546
